episode_id,failure_mode,service,elapsed_s,timestamp,log_level,exception_type,log_message
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,40,1700112437,WARNING,,WARN p99=111ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,42,1700112439,WARNING,,WARN p99=138ms gc_p99=8ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,44,1700112441,WARNING,,WARN p99=112ms gc_p99=5ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,46,1700112443,WARNING,,WARN p99=124ms gc_p99=12ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,48,1700112445,WARNING,,WARN p99=107ms gc_p99=20ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,50,1700112447,WARNING,,WARN p99=106ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,52,1700112449,WARNING,,WARN p99=138ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,54,1700112451,WARNING,,WARN p99=144ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,56,1700112453,WARNING,,WARN p99=104ms gc_p99=60ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,58,1700112455,WARNING,,WARN p99=119ms gc_p99=17ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,60,1700112457,WARNING,,WARN p99=110ms gc_p99=33ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,62,1700112459,WARNING,,WARN p99=121ms gc_p99=42ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,64,1700112461,WARNING,,WARN p99=137ms gc_p99=12ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,66,1700112463,WARNING,,WARN p99=266ms gc_p99=234ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,68,1700112465,WARNING,,WARN p99=134ms gc_p99=30ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,70,1700112467,WARNING,,WARN p99=142ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,72,1700112469,WARNING,,WARN p99=137ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,74,1700112471,WARNING,,WARN p99=138ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,76,1700112473,WARNING,,WARN p99=114ms gc_p99=3ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,78,1700112475,WARNING,,WARN p99=141ms gc_p99=5ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,80,1700112477,WARNING,,WARN p99=115ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,82,1700112479,WARNING,,WARN p99=102ms gc_p99=14ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,84,1700112481,WARNING,,WARN p99=103ms gc_p99=10ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,86,1700112483,WARNING,,WARN p99=312ms gc_p99=246ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,88,1700112485,WARNING,,WARN p99=128ms gc_p99=30ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,90,1700112487,WARNING,,WARN p99=130ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,92,1700112489,WARNING,,WARN p99=96ms gc_p99=15ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,94,1700112491,WARNING,,WARN p99=116ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,96,1700112493,WARNING,,WARN p99=116ms gc_p99=11ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,98,1700112495,WARNING,,WARN p99=133ms gc_p99=24ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,100,1700112497,WARNING,,WARN p99=120ms gc_p99=8ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,102,1700112499,WARNING,,WARN p99=117ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,104,1700112501,WARNING,,WARN p99=114ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,106,1700112503,WARNING,,WARN p99=100ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,108,1700112505,WARNING,,WARN p99=111ms gc_p99=10ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,110,1700112507,WARNING,,WARN p99=123ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,112,1700112509,WARNING,,WARN p99=106ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,114,1700112511,WARNING,,WARN p99=145ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,116,1700112513,WARNING,,WARN p99=130ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,118,1700112515,WARNING,,WARN p99=126ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,120,1700112517,WARNING,,WARN p99=121ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,122,1700112519,WARNING,,WARN p99=92ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,124,1700112521,WARNING,,WARN p99=137ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,126,1700112523,WARNING,,WARN p99=112ms gc_p99=53ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,128,1700112525,WARNING,,WARN p99=144ms gc_p99=29ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,130,1700112527,WARNING,,WARN p99=112ms gc_p99=24ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,132,1700112529,WARNING,,WARN p99=130ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,134,1700112531,WARNING,,WARN p99=117ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,136,1700112533,WARNING,,WARN p99=108ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,138,1700112535,WARNING,,WARN p99=148ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,140,1700112537,WARNING,,WARN p99=128ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,142,1700112539,WARNING,,WARN p99=144ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,144,1700112541,WARNING,,WARN p99=129ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,146,1700112543,WARNING,,WARN p99=127ms gc_p99=19ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,148,1700112545,WARNING,,WARN p99=154ms gc_p99=10ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,150,1700112547,WARNING,,WARN p99=125ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,152,1700112549,WARNING,,WARN p99=98ms gc_p99=19ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,154,1700112551,WARNING,,WARN p99=132ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,156,1700112553,WARNING,,WARN p99=142ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,158,1700112555,WARNING,,WARN p99=131ms gc_p99=13ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,160,1700112557,WARNING,,WARN p99=130ms gc_p99=18ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,162,1700112559,WARNING,,WARN p99=93ms gc_p99=14ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,164,1700112561,WARNING,,WARN p99=134ms gc_p99=28ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,166,1700112563,WARNING,,WARN p99=113ms gc_p99=15ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,168,1700112565,WARNING,,WARN p99=147ms gc_p99=13ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,170,1700112567,WARNING,,WARN p99=135ms gc_p99=21ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,172,1700112569,WARNING,,WARN p99=119ms gc_p99=52ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,174,1700112571,WARNING,,WARN p99=117ms gc_p99=20ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,176,1700112573,WARNING,,WARN p99=113ms gc_p99=8ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,178,1700112575,WARNING,,WARN p99=143ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,180,1700112577,WARNING,,WARN p99=354ms gc_p99=289ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,182,1700112579,WARNING,,WARN p99=551ms gc_p99=388ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,184,1700112581,WARNING,,WARN p99=123ms gc_p99=20ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,186,1700112583,WARNING,,WARN p99=221ms gc_p99=131ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,188,1700112585,WARNING,,WARN p99=87ms gc_p99=25ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,190,1700112587,WARNING,,WARN p99=123ms gc_p99=58ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,192,1700112589,WARNING,,WARN p99=205ms gc_p99=194ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,194,1700112591,WARNING,,WARN p99=87ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,196,1700112593,WARNING,,WARN p99=365ms gc_p99=261ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,198,1700112595,WARNING,,WARN p99=121ms gc_p99=28ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,200,1700112597,WARNING,,WARN p99=122ms gc_p99=19ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,202,1700112599,WARNING,,WARN p99=107ms gc_p99=36ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,204,1700112601,WARNING,,WARN p99=130ms gc_p99=7ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,206,1700112603,WARNING,,WARN p99=127ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,208,1700112605,WARNING,,WARN p99=124ms gc_p99=6ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,210,1700112607,WARNING,,WARN p99=114ms gc_p99=8ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,212,1700112609,WARNING,,WARN p99=127ms gc_p99=15ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,214,1700112611,WARNING,,WARN p99=107ms gc_p99=18ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,216,1700112613,WARNING,,WARN p99=141ms gc_p99=16ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,218,1700112615,WARNING,,WARN p99=128ms gc_p99=3ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,220,1700112617,WARNING,,WARN p99=116ms gc_p99=36ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,222,1700112619,WARNING,,WARN p99=90ms gc_p99=17ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,224,1700112621,WARNING,,WARN p99=122ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,226,1700112623,WARNING,,WARN p99=103ms gc_p99=9ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,228,1700112625,WARNING,,WARN p99=132ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,230,1700112627,WARNING,,WARN p99=127ms gc_p99=16ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,232,1700112629,WARNING,,WARN p99=105ms gc_p99=15ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,234,1700112631,WARNING,,WARN p99=141ms gc_p99=4ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,236,1700112633,WARNING,,WARN p99=111ms gc_p99=2ms -- latency spike
ep_00041_LATENCY_SPIKE,LATENCY_SPIKE,order-service,238,1700112635,WARNING,,WARN p99=145ms gc_p99=7ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,0,1700028853,WARNING,,WARN p99=118ms gc_p99=20ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,2,1700028855,WARNING,,WARN p99=112ms gc_p99=16ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,4,1700028857,WARNING,,WARN p99=105ms gc_p99=22ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,6,1700028859,WARNING,,WARN p99=283ms gc_p99=219ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,8,1700028861,WARNING,,WARN p99=129ms gc_p99=60ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,10,1700028863,WARNING,,WARN p99=150ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,12,1700028865,WARNING,,WARN p99=96ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,14,1700028867,WARNING,,WARN p99=137ms gc_p99=27ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,16,1700028869,WARNING,,WARN p99=129ms gc_p99=25ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,18,1700028871,WARNING,,WARN p99=286ms gc_p99=209ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,20,1700028873,WARNING,,WARN p99=126ms gc_p99=4ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,22,1700028875,WARNING,,WARN p99=129ms gc_p99=5ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,24,1700028877,WARNING,,WARN p99=133ms gc_p99=12ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,26,1700028879,WARNING,,WARN p99=116ms gc_p99=10ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,28,1700028881,WARNING,,WARN p99=126ms gc_p99=11ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,30,1700028883,WARNING,,WARN p99=138ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,32,1700028885,WARNING,,WARN p99=133ms gc_p99=34ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,34,1700028887,WARNING,,WARN p99=128ms gc_p99=3ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,36,1700028889,WARNING,,WARN p99=112ms gc_p99=8ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,38,1700028891,WARNING,,WARN p99=107ms gc_p99=24ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,40,1700028893,WARNING,,WARN p99=116ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,42,1700028895,WARNING,,WARN p99=119ms gc_p99=5ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,44,1700028897,WARNING,,WARN p99=116ms gc_p99=21ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,46,1700028899,WARNING,,WARN p99=151ms gc_p99=7ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,48,1700028901,WARNING,,WARN p99=100ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,50,1700028903,WARNING,,WARN p99=103ms gc_p99=27ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,52,1700028905,WARNING,,WARN p99=121ms gc_p99=10ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,54,1700028907,WARNING,,WARN p99=145ms gc_p99=23ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,56,1700028909,WARNING,,WARN p99=110ms gc_p99=10ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,58,1700028911,WARNING,,WARN p99=122ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,60,1700028913,WARNING,,WARN p99=130ms gc_p99=22ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,62,1700028915,WARNING,,WARN p99=200ms gc_p99=125ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,64,1700028917,WARNING,,WARN p99=121ms gc_p99=5ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,66,1700028919,WARNING,,WARN p99=125ms gc_p99=20ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,68,1700028921,WARNING,,WARN p99=122ms gc_p99=30ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,70,1700028923,WARNING,,WARN p99=132ms gc_p99=15ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,72,1700028925,WARNING,,WARN p99=131ms gc_p99=26ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,74,1700028927,WARNING,,WARN p99=104ms gc_p99=7ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,76,1700028929,WARNING,,WARN p99=114ms gc_p99=24ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,78,1700028931,WARNING,,WARN p99=110ms gc_p99=18ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,80,1700028933,WARNING,,WARN p99=214ms gc_p99=165ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,82,1700028935,WARNING,,WARN p99=140ms gc_p99=9ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,84,1700028937,WARNING,,WARN p99=664ms gc_p99=491ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,86,1700028939,WARNING,,WARN p99=110ms gc_p99=17ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,88,1700028941,WARNING,,WARN p99=351ms gc_p99=226ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,90,1700028943,WARNING,,WARN p99=101ms gc_p99=22ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,92,1700028945,WARNING,,WARN p99=109ms gc_p99=9ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,94,1700028947,WARNING,,WARN p99=109ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,96,1700028949,WARNING,,WARN p99=125ms gc_p99=19ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,98,1700028951,WARNING,,WARN p99=119ms gc_p99=20ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,100,1700028953,WARNING,,WARN p99=109ms gc_p99=11ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,102,1700028955,WARNING,,WARN p99=98ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,104,1700028957,WARNING,,WARN p99=110ms gc_p99=27ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,106,1700028959,WARNING,,WARN p99=115ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,108,1700028961,WARNING,,WARN p99=142ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,110,1700028963,WARNING,,WARN p99=127ms gc_p99=18ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,112,1700028965,WARNING,,WARN p99=485ms gc_p99=368ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,114,1700028967,WARNING,,WARN p99=92ms gc_p99=10ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,116,1700028969,WARNING,,WARN p99=109ms gc_p99=19ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,118,1700028971,WARNING,,WARN p99=305ms gc_p99=251ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,120,1700028973,WARNING,,WARN p99=125ms gc_p99=3ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,122,1700028975,WARNING,,WARN p99=98ms gc_p99=5ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,124,1700028977,WARNING,,WARN p99=117ms gc_p99=21ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,126,1700028979,WARNING,,WARN p99=116ms gc_p99=10ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,128,1700028981,WARNING,,WARN p99=135ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,130,1700028983,WARNING,,WARN p99=106ms gc_p99=27ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,132,1700028985,WARNING,,WARN p99=168ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,134,1700028987,WARNING,,WARN p99=144ms gc_p99=21ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,136,1700028989,WARNING,,WARN p99=113ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,138,1700028991,WARNING,,WARN p99=102ms gc_p99=4ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,140,1700028993,WARNING,,WARN p99=117ms gc_p99=24ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,142,1700028995,WARNING,,WARN p99=86ms gc_p99=8ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,144,1700028997,WARNING,,WARN p99=128ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,146,1700028999,WARNING,,WARN p99=95ms gc_p99=14ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,148,1700029001,WARNING,,WARN p99=129ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,150,1700029003,WARNING,,WARN p99=122ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,152,1700029005,WARNING,,WARN p99=111ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,154,1700029007,WARNING,,WARN p99=104ms gc_p99=16ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,156,1700029009,WARNING,,WARN p99=122ms gc_p99=14ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,158,1700029011,WARNING,,WARN p99=130ms gc_p99=27ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,160,1700029013,WARNING,,WARN p99=108ms gc_p99=18ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,162,1700029015,WARNING,,WARN p99=118ms gc_p99=32ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,164,1700029017,WARNING,,WARN p99=103ms gc_p99=8ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,166,1700029019,WARNING,,WARN p99=125ms gc_p99=8ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,168,1700029021,WARNING,,WARN p99=122ms gc_p99=6ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,170,1700029023,WARNING,,WARN p99=487ms gc_p99=407ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,172,1700029025,WARNING,,WARN p99=122ms gc_p99=9ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,174,1700029027,WARNING,,WARN p99=127ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,176,1700029029,WARNING,,WARN p99=136ms gc_p99=3ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,178,1700029031,WARNING,,WARN p99=105ms gc_p99=2ms -- latency spike
ep_00042_LATENCY_SPIKE,LATENCY_SPIKE,inventory-service,180,1700029033,WARNING,,WARN p99=132ms gc_p99=11ms -- latency spike
